time,x,y,theta,particle
3.2947462154942118,55.95015977734254,120.56720956602412,173.7693208651841,0
3.3392698130008904,55.07834243892382,120.61849293887228,173.9583833402183,0
3.383793410507569,54.2065251005051,120.66977631172044,174.9336512640978,0
3.4283170080142473,53.23214101639006,120.72105968456859,178.4851735593545,0
3.472840605520926,52.25775693227502,120.72105968456859,-177.88304826330761,0
3.5173642030276047,51.33465622100814,120.61849293887228,-179.10567821083416,0
3.561887800534283,50.46283888258942,120.56720956602412,-176.35059776457453,0
3.6064113980409616,49.5910215441707,120.51592619317596,-173.78948791255098,0
3.6509349955476402,48.667920832903825,120.36207607463147,-171.8071993894408,0
3.6954585930543185,47.69353674878878,120.15694258323883,-171.45825701891206,0
3.739982190560997,46.770436037521904,120.00309246469435,-169.89210186872955,0
3.784505788067676,44.975517987836305,119.59282548190907,-165.61889970731568,0
3.8290293855743545,44.05241727656942,119.33640861766827,-164.77008564130244,0
3.8735529830810327,43.129316565302545,119.02870838057932,-163.1412658868272,0
3.9180765805877114,42.20621585403566,118.77229151633851,-160.94642406525793,0
3.96260017809439,41.283115142768786,118.46459127924956,-159.17491246331744,0
4.007123775601069,40.462581177198224,118.05432429646427,-160.98031084673087,0
4.051647373107747,39.53948046593135,117.74662405937532,-157.92907099860875,0
4.096170970614425,38.667663127512625,117.3876404494382,-156.18235991549972,0
4.140694568121104,37.847129161942064,116.97737346665292,-155.79787661912422,0
4.1852181656277825,36.97531182352335,116.56710648386763,-152.87964238289217,0
4.229741763134461,36.103494485104626,116.05427275538604,-152.40249181624884,0
4.27426536064114,35.334243892382226,115.54143902690444,-152.6162917489929,0
4.3187889581478185,34.513709926811664,115.079888671271,-147.09421788858825,0
4.363312555654497,33.744459334089264,114.51577156994124,-147.04305302905098,0
4.407836153161175,33.026492114215024,114.00293784145964,-146.3524409582921,0
4.452359750667854,32.25724152149263,113.43882074012987,-143.45869811260897,0
4.496883348174532,31.539274301618388,112.77213689310379,-145.75881221289916,0
